#_RAJ2000,_DEJ2000,DE2000,RA2000,HD,Pol,e_Pol,PA,e_PA,GLON,GLAT,PolRefs
275.25122,-17.1517,-17 09 06.1,18 21 00.295,168552.0,0.46,0.2,102.0,12.3,14.2555,-1.2537,0000000000000000010000
79.20109,-17.1423,-17 08 32.3,05 16 48.263,34447.0,0.36,0.035,29.9,2.8,218.639,-28.4029,0000000000001000000000
262.80347,-17.1421,-17 08 31.6,17 31 12.832,158661.0,0.65,0.2,47.0,8.7,8.2909,9.0475,0000000000000000010000
273.4376,-17.1413,-17 08 28.7,18 13 45.023,166964.0,0.0,0.2,0.0,90.0,13.4421,0.2766,0000000000000000010000
273.9735,-17.1197,-17 07 10.9,18 15 53.640,0.0,0.65,0.2,58.0,8.7,13.7057,-0.163,0000000000000000010000
275.499,-17.1164,-17 06 59.0,18 21 59.760,0.0,0.0,0.2,0.0,90.0,14.3979,-1.4462,0000000000000000010000
274.974,-17.0727,-17 04 21.7,18 19 53.764,168352.0,0.65,0.2,174.0,8.7,14.2003,-0.9829,0000000000000000010000
274.67303,-17.0592,-17 03 33.1,18 18 41.526,168078.0,0.74,0.2,32.0,7.7,14.0763,-0.7229,0000000000000000010000
275.01233,-17.0589,-17 03 32.0,18 20 02.958,168368.0,0.74,0.2,123.0,7.7,14.2298,-1.0086,0000000000000000010000
104.03427,-17.0542,-17 03 15.1,06 56 08.225,51309.0,0.546,0.052,135.9,2.7,228.7031,-6.6776,0000000000001000010000
94.35469,-17.0015,-17 00 05.4,06 17 25.127,43781.0,0.101,0.047,30.3,13.0,224.625,-15.0224,0010000000000000000000
37.85634,-16.9845,-16 59 04.2,02 31 25.522,0.0,0.153,0.079,77.2,14.5,194.4262,-64.7749,0000000100000000000000
137.64601,-16.9724,-16 58 20.6,09 10 35.044,78954.0,0.033,0.049,54.9,36.7,245.8549,20.6425,0010000000000000000000
273.93716,-16.971,-16 58 15.6,18 15 44.921,167397.0,0.51,0.2,84.0,11.1,13.8198,-0.0617,0000000000000000010000
359.8633,-16.9445,-16 56 40.2,23 59 27.193,224618.0,0.454,0.111,156.4,7.0,70.5263,-74.2466,0000000100000000000000
289.46164,-16.9213,-16 55 16.7,19 17 50.791,180629.0,0.65,0.2,168.0,8.7,20.5359,-13.3333,0000000000000000010000
140.64285,-16.9042,-16 54 15.1,09 22 34.284,80990.0,0.045,0.062,101.6,34.5,247.7588,22.9003,0010000000000000000000
272.94833,-16.8939,-16 53 38.0,18 11 47.602,166540.0,0.74,0.2,71.0,7.7,13.4347,0.8058,0000000000000000010000
137.5432,-16.8626,-16 51 45.4,09 10 10.369,78891.0,0.008,0.019,53.3,51.3,245.6976,20.6341,0010000000000000000000
353.20496,-16.8451,-16 50 42.4,23 32 49.189,221503.0,0.081,0.038,136.3,13.2,58.3654,-69.1171,0000000100000000000000
320.56158,-16.8345,-16 50 04.2,21 22 14.779,203387.0,0.05,0.035,66.1,19.3,33.625,-40.769,0000000000001000000000
272.65778,-16.8245,-16 49 28.2,18 10 37.870,166287.0,1.34,0.2,23.0,4.3,13.3617,1.0829,0000000000000000010000
218.51562,-16.8195,-16 49 10.2,14 34 03.752,127844.0,0.77,0.035,66.3,1.3,335.4154,39.4927,0000000000001000000000
138.19833,-16.7995,-16 47 58.2,09 12 47.599,79289.0,0.13,0.055,82.2,11.9,246.0647,21.1629,0000000000001000000000
96.10723,-16.7855,-16 47 07.8,06 24 25.736,45032.0,0.284,0.097,79.7,9.7,225.1395,-13.4069,0010000000000000000000
336.64218,-16.7415,-16 44 29.4,22 26 34.127,212698.0,0.015,0.011,152.9,20.1,42.5539,-54.979,0000000100000000000000
272.63882,-16.7414,-16 44 29.0,18 10 33.319,166286.0,1.06,0.2,12.0,5.4,13.4257,1.1389,0000000000000000010000
275.82532,-16.7136,-16 42 49.0,18 23 18.078,169014.0,1.06,0.2,104.0,5.4,14.9003,-1.5331,0000000000000000010000
272.67874,-16.7135,-16 42 48.6,18 10 42.899,166304.0,1.38,0.2,46.0,4.1,13.4686,1.1188,0000000000000000010000
272.8051,-16.7039,-16 42 14.0,18 11 13.229,166418.0,2.67,0.2,87.0,2.1,13.5354,1.0174,0000000000000000010000
277.1046,-16.7012,-16 42 04.3,18 28 25.108,170097.0,1.06,0.2,121.0,5.4,15.4821,-2.6117,0000000000000000010000
274.59375,-16.6608,-16 39 38.9,18 18 22.504,167999.0,0.74,0.2,25.0,7.7,14.3913,-0.4675,0000000000000000010000
174.95976,-16.6202,-16 37 12.7,11 39 50.346,101370.0,0.31,0.035,40.7,3.2,279.2141,42.93,0000000000001000000000
247.78499,-16.6126,-16 36 45.4,16 31 08.396,148786.0,0.13,0.035,65.7,7.7,0.1255,21.0823,0000000000001000000000
170.77185,-16.6048,-16 36 17.3,11 23 05.244,98932.0,0.1,0.046,8.4,13.0,274.2705,41.2981,0000000000001000000000
275.46524,-16.6037,-16 36 13.3,18 21 51.656,168726.0,0.0,0.2,0.0,90.0,14.8356,-1.1768,0000000000000000010000
262.32678,-16.5908,-16 35 26.9,17 29 18.431,158319.0,0.78,0.2,70.0,7.3,8.5172,9.7273,0000000000000000010000
277.74512,-16.5734,-16 34 24.2,18 30 58.831,170604.0,0.65,0.2,164.0,8.7,15.8792,-3.0971,0000000000000000010000
212.08878,-16.5724,-16 34 20.6,14 08 21.307,123476.0,0.26,0.066,73.4,7.2,328.275,42.4826,0000000000001000000000
273.42532,-16.572,-16 34 19.2,18 13 42.074,166963.0,1.52,0.2,86.0,3.8,13.9363,0.5594,0000000000000000010000
240.08325,-16.5323,-16 31 56.3,16 00 19.980,143333.0,0.03,0.035,102.4,30.3,354.9138,26.7232,0000000000001000000000
1.08234,-16.5288,-16 31 43.7,00 04 19.762,225197.0,0.036,0.062,111.7,40.7,74.6978,-74.7913,0000000000001000000100
81.79176,-16.5234,-16 31 24.2,05 27 10.022,35887.0,0.019,0.015,96.2,21.2,219.0553,-25.8742,0010000000000000000000
274.2069,-16.5178,-16 31 04.1,18 16 49.656,167633.0,0.37,0.2,27.0,15.1,14.3413,-0.0732,0000000000000000010000
187.46658,-16.515,-16 30 54.0,12 29 51.983,108767.0,0.03,0.12,169.0,63.4,295.4731,46.044,0000000000000000001000
95.92818,-16.4672,-16 28 01.9,06 23 42.763,44892.0,0.573,0.049,94.5,2.5,224.7685,-13.4297,0010000000000000000000
41.44678,-16.4616,-16 27 41.8,02 45 47.228,17252.0,0.137,0.064,25.2,13.1,196.9089,-61.4821,0000000100000000000000
111.32944,-16.459,-16 27 32.4,07 25 19.067,58504.0,0.715,0.076,149.7,3.0,231.3877,-0.1992,0010000000000000000000
273.1995,-16.4166,-16 24 59.8,18 12 47.880,0.0,0.78,0.2,110.0,7.3,13.969,0.824,0000000000000000010000
272.1198,-16.4166,-16 24 59.8,18 08 28.752,165808.0,0.37,0.2,113.0,15.1,13.4696,1.7313,0000000000000000010000
80.90947,-16.4048,-16 24 17.3,05 23 38.274,35384.0,0.29,0.047,60.4,4.6,218.5705,-26.6097,0010000000000000000000
274.21872,-16.3956,-16 23 44.2,18 16 52.496,167657.0,0.65,0.2,76.0,8.7,14.4543,-0.0251,0000000000000000010000
218.39844,-16.3933,-16 23 35.9,14 33 35.626,127769.0,1.35,0.076,52.7,1.6,335.5659,39.918,0000000000001000000000
339.0268,-16.3879,-16 23 16.4,22 36 06.433,214080.0,0.167,0.011,119.3,1.9,44.8031,-56.9192,0000000100000000000000
62.32433,-16.3858,-16 23 08.9,04 09 17.838,26326.0,0.02,0.035,41.2,41.2,210.3215,-43.1222,0000000000001000000000
273.11493,-16.3806,-16 22 50.2,18 12 27.587,166689.0,0.74,0.2,42.0,7.7,13.9616,0.9124,0000000000000000010000
275.312,-16.3754,-16 22 31.4,18 21 14.886,168607.0,2.21,0.2,18.0,2.6,14.968,-0.9398,0000000000000000010000
275.33145,-16.3739,-16 22 26.0,18 21 19.548,168625.0,4.42,0.2,14.0,1.3,14.9781,-0.9555,0000000000000000010000
164.87898,-16.3536,-16 21 13.0,10 59 30.955,95234.0,0.1,0.035,87.2,9.9,267.6811,38.7386,0000000000001000000000
159.06949,-16.3443,-16 20 39.5,10 36 16.679,91880.0,0.11,0.035,121.5,9.0,261.94,35.5522,0000000000001000000000
211.30838,-16.3359,-16 20 09.2,14 05 14.010,122958.0,0.36,0.035,62.0,2.8,327.4632,42.9931,0000000000001000000000
27.91854,-16.3167,-16 19 00.1,01 51 40.450,11397.0,0.153,0.063,93.2,11.6,178.2491,-72.3481,0000000100000000000000
212.71034,-16.302,-16 18 07.2,14 10 50.484,123934.0,0.35,0.035,64.6,2.9,329.1627,42.4894,0000000000001000000000
274.7668,-16.3017,-16 18 06.1,18 19 04.033,168163.0,0.65,0.2,88.0,8.7,14.7862,-0.4437,0000000000000000010000
173.3117,-16.2802,-16 16 48.7,11 33 14.810,100418.0,0.09,0.035,109.1,11.0,277.0502,42.6278,0000000000001000000000
343.69003,-16.2717,-16 16 18.1,22 54 45.605,216640.0,0.02,0.008,110.5,11.3,48.7825,-60.8983,0000000100000000000000
94.03762,-16.2655,-16 15 55.8,06 16 09.030,43543.0,0.143,0.015,46.3,2.9,223.8011,-14.9954,0010000000000000000000
36.04024,-16.2546,-16 15 16.6,02 24 09.659,14940.0,0.005,0.013,59.5,52.4,190.8512,-65.9325,0000000000100000000000
122.36892,-16.2489,-16 14 56.0,08 09 28.541,67880.0,0.51,0.2,155.0,11.1,236.5251,9.0771,0000000000000000010000
140.16486,-16.2409,-16 14 27.2,09 20 39.563,80657.0,0.008,0.024,2.1,57.5,246.8872,22.9755,0010000000000000000000
107.38902,-16.2345,-16 14 04.2,07 09 33.365,54764.0,0.26,0.035,26.1,3.9,229.4251,-3.4395,0000000000001000000000
7.14384,-16.2257,-16 13 32.5,00 28 34.522,0.0,0.196,0.064,134.5,9.3,95.8443,-77.8779,0000000100000000000000
103.19164,-16.2122,-16 12 43.9,06 52 45.995,50463.0,0.0,0.2,0.0,90.0,227.5824,-7.0279,0000000000000000010000
5.39834,-16.2074,-16 12 26.6,00 21 35.600,1736.0,0.061,0.024,120.2,11.1,89.0585,-77.0726,0000000000100000000000
93.69601,-16.2026,-16 12 09.4,06 14 47.044,43290.0,0.019,0.055,28.4,54.6,223.6014,-15.2681,0010000000000000000000
111.16746,-16.2014,-16 12 05.0,07 24 40.190,58343.0,0.88,0.2,164.0,6.5,231.0872,-0.2139,0000000000000000010000
104.94358,-16.2007,-16 12 02.5,06 59 46.460,52244.0,0.69,0.18,13.0,7.4,228.3265,-5.5169,0000000000000010000000
211.8078,-16.1904,-16 11 25.4,14 07 13.872,123307.0,0.59,0.035,52.4,1.7,328.1441,42.9401,0000000000001000000000
123.59029,-16.1857,-16 11 08.5,08 14 21.671,68998.0,0.34,0.091,136.2,7.6,237.1021,10.1045,0010000000000000000000
206.12424,-16.179,-16 10 44.4,13 44 29.818,119605.0,0.47,0.035,73.1,2.1,321.0315,44.8199,0000000000001000000000
292.69473,-16.1667,-16 10 00.1,19 30 46.739,183570.0,0.97,0.2,170.0,5.9,22.5725,-15.8414,0000000000000000010000
341.8355,-16.1462,-16 08 46.3,22 47 20.526,215696.0,0.067,0.017,120.0,7.2,47.4118,-59.2491,0000000100000000000000
110.17471,-16.1383,-16 08 17.9,07 20 41.932,57457.0,0.042,0.081,133.5,44.0,230.5819,-1.0249,0010000000000000000000
310.13565,-16.1243,-16 07 27.5,20 40 32.560,196857.0,0.14,0.035,113.4,7.1,29.8199,-31.2289,0000000000001000000000
215.9905,-16.1018,-16 06 06.5,14 23 57.721,126131.0,0.34,0.035,71.9,2.9,333.0848,41.2897,0000000000001000000000
107.40408,-16.0963,-16 05 46.7,07 09 36.979,54786.0,0.78,0.18,116.0,6.6,229.3087,-3.3633,0000000000000010000000
111.96252,-16.0938,-16 05 37.7,07 27 51.005,59094.0,0.51,0.18,118.0,10.0,231.3557,0.5091,0000000000000010000000
101.81009,-16.0664,-16 03 59.0,06 47 14.420,49315.0,0.78,0.04,25.3,1.5,226.8608,-8.1552,0000000000001000000000
274.91425,-16.0223,-16 01 20.3,18 19 39.418,168302.0,0.92,0.18,76.0,5.6,15.0994,-0.4365,0000000000000010000000
116.93838,-16.0144,-16 00 51.8,07 47 45.211,63323.0,0.23,0.1,153.0,12.3,233.6241,4.7208,0000000000000000000001
222.67192,-15.997,-15 59 49.2,14 50 41.262,130819.0,0.04,0.035,20.9,23.6,340.3097,38.0709,0000000000001000000000
116.91052,-15.9906,-15 59 26.2,07 47 38.526,63302.0,0.47,0.1,174.0,6.1,233.59,4.7095,0000000000000000000001
201.8635,-15.9736,-15 58 25.0,13 27 27.238,116976.0,0.04,0.007,70.0,5.0,315.4462,46.0211,0000800000000000000000
273.84525,-15.9554,-15 57 19.4,18 15 22.860,167332.0,0.0,0.2,0.0,90.0,14.6707,0.4999,0000000000000000010000
290.43176,-15.955,-15 57 18.0,19 21 43.621,181615.0,1.38,0.2,172.0,4.1,21.839,-13.7748,0000000000000000010000
111.28918,-15.9513,-15 57 04.7,07 25 09.404,58464.0,0.231,0.048,157.2,5.9,230.9225,0.0076,0010000000000000000000
5.76813,-15.9426,-15 56 33.4,00 23 04.351,1879.0,0.166,0.02,145.1,3.4,91.023,-77.0224,0000000100000000000000
26.02137,-15.9395,-15 56 22.2,01 44 05.129,10700.0,0.005,0.007,148.9,35.0,173.1165,-73.4381,0000000100101000001100
111.66275,-15.9254,-15 55 31.4,07 26 39.059,58819.0,0.272,0.028,178.2,2.9,231.0703,0.336,0010000000000000000000
26.3175,-15.8952,-15 53 42.7,01 45 16.200,10785.0,0.074,0.054,80.9,20.0,173.7011,-73.2038,0000000100000000000000
357.38156,-15.8612,-15 51 40.3,23 49 31.577,223428.0,0.16,0.032,142.0,5.7,67.8913,-71.7465,0000000000000000000100
359.58823,-15.8474,-15 50 50.6,23 58 21.173,224481.0,0.1,0.035,121.0,9.9,72.7183,-73.2988,0000000000001000000000
275.03653,-15.8316,-15 49 53.8,18 20 08.768,168415.0,0.27,0.035,119.6,3.7,15.323,-0.4501,0000000000001000000000
343.66266,-15.8207,-15 49 14.5,22 54 39.038,216627.0,0.008,0.004,119.1,14.0,49.5793,-60.6685,0000000100000000000000
18.72432,-15.8185,-15 49 06.6,01 14 53.837,7495.0,0.025,0.013,90.0,14.6,149.8288,-77.448,0000000000100000000000
270.16104,-15.8023,-15 48 08.3,18 00 38.650,164188.0,0.41,0.2,59.0,13.7,13.0852,3.6733,0000000000000000010000
50.36221,-15.7979,-15 47 52.4,03 21 26.932,20875.0,0.076,0.017,129.5,6.4,202.6959,-53.4674,0000000000100000000000
126.00294,-15.7971,-15 47 49.6,08 24 00.706,70904.0,0.345,0.026,135.9,2.1,238.046,12.2662,0010000000000000000000
76.65378,-15.7814,-15 46 53.0,05 06 36.907,33011.0,0.4,0.076,34.3,5.4,216.1325,-30.1464,0000000000001000000000
257.59442,-15.7251,-15 43 30.4,17 10 22.663,155125.0,0.026,0.004,72.6,4.4,6.7213,14.0077,0000000100000000001000
278.9254,-15.7228,-15 43 22.1,18 35 42.097,171469.0,1.98,0.2,172.0,2.9,17.1572,-3.7148,0000000000000000010000
278.15747,-15.7016,-15 42 05.8,18 32 37.795,170938.0,3.69,0.2,119.0,1.6,16.8369,-3.0479,0000000000000000010000
107.53695,-15.6847,-15 41 04.9,07 10 08.868,54911.0,0.0,0.2,0.0,90.0,229.0011,-3.0609,0000000000000000010000
14.54055,-15.6827,-15 40 57.7,00 58 09.732,5659.0,0.022,0.018,105.1,22.2,131.0409,-78.4485,0000000100000000000000
272.96213,-15.6798,-15 40 47.3,18 11 50.910,166566.0,0.97,0.2,45.0,5.9,14.5059,1.3778,0000000000000000010000
23.65718,-15.6763,-15 40 34.7,01 34 37.722,9672.0,0.09,0.032,147.0,10.1,166.3274,-74.7789,0000000000000000000100
274.224,-15.6499,-15 38 59.6,18 16 53.760,167656.0,0.32,0.18,30.0,15.7,15.1128,0.3248,0000000000000010000000
95.30854,-15.6336,-15 38 01.0,06 21 14.051,44440.0,0.46,0.068,66.1,4.2,223.7335,-13.6213,0010000000000000000000
109.54015,-15.6283,-15 37 41.9,07 18 09.637,56847.0,0.6,0.2,112.0,9.5,229.8452,-1.3253,0000000000000000010000
213.30286,-15.6245,-15 37 28.2,14 13 12.684,124305.0,0.26,0.058,49.1,6.4,330.2513,42.8676,0000000000001000000000
140.23106,-15.6175,-15 37 03.0,09 20 55.457,80719.0,0.015,0.012,43.3,22.6,246.4093,23.4224,0010000000000000000000
283.67963,-15.603,-15 36 10.8,18 54 43.114,175156.0,0.56,0.035,41.1,1.8,19.3259,-7.7539,0000000000001000000000
93.89151,-15.602,-15 36 07.2,06 15 33.962,43428.0,0.03,0.033,54.3,28.4,223.116,-14.8482,0010000000000000000000
272.93015,-15.5826,-15 34 57.4,18 11 43.235,166539.0,1.38,0.2,33.0,4.1,14.5764,1.4515,0000000000000000010000
273.07684,-15.5675,-15 34 03.0,18 12 18.443,166666.0,1.06,0.2,41.0,5.4,14.6575,1.3348,0000000000000000010000
289.7506,-15.5358,-15 32 08.9,19 19 00.149,180928.0,0.4,0.035,133.4,2.5,21.947,-13.0038,0000000000001000000000
140.28996,-15.5272,-15 31 37.9,09 21 09.590,80749.0,0.028,0.131,97.6,67.0,246.3727,23.5237,0010000000000000000000
125.22886,-15.5198,-15 31 11.3,08 20 54.928,70342.0,0.51,0.013,136.4,0.7,237.3936,11.7915,0010000000000000000000
110.43085,-15.5085,-15 30 30.6,07 21 43.405,57657.0,0.285,0.041,2.4,4.2,230.1418,-0.5113,0010000000000000000000
19.39107,-15.5021,-15 30 07.6,01 17 33.857,7808.0,0.046,0.058,91.6,32.2,151.8192,-76.8851,0000000100000000000000
108.18949,-15.5017,-15 30 06.1,07 12 45.479,55538.0,1.15,0.2,171.0,5.0,229.1284,-2.4187,0000000000000000010000
274.7542,-15.4737,-15 28 25.3,18 19 01.009,168162.0,0.88,0.2,102.0,6.5,15.51,-0.0415,0000000000000000010000
2.81712,-15.4642,-15 27 51.1,00 11 16.109,693.0,0.008,0.009,134.9,29.4,82.2392,-75.0627,0000000100100000000100
221.49075,-15.4595,-15 27 34.2,14 45 57.780,129978.0,0.62,0.035,78.1,1.6,339.4828,39.1499,0000000000001000000000
113.30401,-15.4536,-15 27 13.0,07 33 12.964,60308.0,1.29,0.2,150.0,4.4,231.4137,1.9489,0000000000000000010000
93.41889,-15.4527,-15 27 09.7,06 13 40.534,43068.0,0.366,0.059,57.4,4.6,222.7794,-15.2003,0010000000000000000000
355.61588,-15.4479,-15 26 52.4,23 42 27.814,222643.0,0.052,0.019,146.8,10.4,65.5274,-70.1756,0000000100001000000100
274.40714,-15.4307,-15 25 50.5,18 17 37.712,167838.0,0.33,0.0,96.4,0.0,15.3895,0.2735,0000000000001000010000
279.43204,-15.4272,-15 25 37.9,18 37 43.687,171876.0,0.65,0.2,28.0,8.7,17.6437,-4.0146,0000000000000000010000
138.23868,-15.4193,-15 25 09.5,09 12 57.283,79308.0,0.045,0.032,74.1,19.6,244.9318,22.0556,0010000000000000000000
23.99565,-15.4002,-15 24 00.7,01 35 58.956,9856.0,0.088,0.009,127.3,2.9,166.6125,-74.3584,0000000000101000000100
108.58278,-15.3954,-15 23 43.4,07 14 19.867,55885.0,0.65,0.2,119.0,8.7,229.2096,-2.0335,0000000000000000010000
111.98073,-15.3853,-15 23 07.1,07 27 55.375,59114.0,2.9,0.2,161.0,2.0,230.7414,0.8626,0000000000000000010000
203.21536,-15.363,-15 21 46.8,13 32 51.688,117789.0,0.24,0.035,46.5,4.2,317.4723,46.3359,0000000000001000000000
271.17874,-15.3623,-15 21 44.3,18 04 42.899,165049.0,0.88,0.2,50.0,6.5,13.9511,3.0349,0000000000000000010000
18.4504,-15.3429,-15 20 34.4,01 13 48.097,7378.0,0.085,0.025,116.0,8.4,147.8597,-77.1194,0000000000100000000000
36.50184,-15.3404,-15 20 25.4,02 26 00.442,15144.0,0.033,0.017,128.9,14.4,189.5293,-65.0766,0000000100100000000000
30.74397,-15.3059,-15 18 21.2,02 02 58.553,12583.0,0.027,0.04,146.3,36.5,181.1365,-69.604,0000000000101000000000
126.24322,-15.2942,-15 17 39.1,08 24 58.374,71099.0,0.056,0.006,89.3,2.9,237.7442,12.7349,0010000000000000000000
285.38965,-15.2826,-15 16 57.4,19 01 33.517,176593.0,0.51,0.035,125.0,2.0,20.3459,-9.0961,0000000000001000000000
351.73657,-15.2476,-15 14 51.4,23 26 56.778,220811.0,0.056,0.011,153.7,5.6,59.8221,-67.0559,0000000000100000000000
215.94687,-15.2458,-15 14 44.9,14 23 47.249,126085.0,0.74,0.091,52.2,3.5,333.5712,42.0661,0000000000001000000000
38.02198,-15.2443,-15 14 39.5,02 32 05.276,15798.0,0.012,0.005,61.7,11.8,191.1197,-63.7772,0000000100000000000000
93.25444,-15.2178,-15 13 04.1,06 13 01.067,42947.0,0.503,0.094,63.0,5.3,222.4898,-15.247,0010000000000000000000
273.23395,-15.1923,-15 11 32.3,18 12 56.146,166803.0,0.0,0.2,0.0,90.0,15.0595,1.3818,0000000000000000010000
318.93677,-15.1715,-15 10 17.4,21 15 44.827,202369.0,0.04,0.035,105.3,23.6,34.8587,-38.6942,0000000000001000000000
80.32599,-15.1509,-15 09 03.2,05 21 18.238,35043.0,0.015,0.028,33.7,43.9,217.0341,-26.6401,0010000000000000000000
309.33817,-15.1472,-15 08 49.9,20 37 21.162,196348.0,0.06,0.035,132.8,16.3,30.5255,-30.1443,0000000000001000000000
230.75743,-15.134,-15 08 02.4,15 23 01.784,136801.0,0.9,0.035,72.0,1.1,348.5797,33.979,0000000000001000000000
243.29643,-15.1169,-15 07 00.8,16 13 11.147,145748.0,0.42,0.035,99.6,2.4,358.3813,25.3612,0000000000001000000000
213.95576,-15.1095,-15 06 34.2,14 15 49.385,124758.0,0.55,0.046,71.8,2.4,331.331,43.0607,0000000000001000000000
137.529,-15.1048,-15 06 17.3,09 10 06.960,0.0,0.088,0.022,89.7,7.1,244.2088,21.7126,0010000000000000000000
110.49058,-15.0855,-15 05 07.8,07 21 57.740,57736.0,0.381,0.039,66.8,2.9,229.7958,-0.2613,0010000000000000000000
95.406,-15.0609,-15 03 39.2,06 21 37.440,0.0,0.034,0.024,60.0,19.3,223.2398,-13.2952,0010000000000000000000
307.76804,-15.056,-15 03 21.6,20 31 04.332,195330.0,0.21,0.035,121.2,4.8,29.943,-28.7129,0000000000001000000000
350.66293,-15.0393,-15 02 21.5,23 22 39.101,220278.0,0.001,0.012,78.6,80.5,58.7858,-66.0824,0000000100100000000000
177.17017,-15.0054,-15 00 19.4,11 48 40.842,102605.0,0.03,0.063,13.2,46.4,281.1746,45.1986,0000000000001000000000
211.1125,-14.9716,-14 58 17.8,14 04 27.001,122837.0,0.39,0.035,56.0,2.6,327.9534,44.324,0000000000001000000000
309.818,-14.9547,-14 57 16.9,20 39 16.315,196662.0,0.08,0.035,106.7,12.3,30.9401,-30.4959,0000000000001000000000
272.9921,-14.9358,-14 56 08.9,18 11 58.103,0.0,5.76,0.18,19.0,0.9,15.1726,1.7098,0000000000000010000000
126.86198,-14.9352,-14 56 06.7,08 27 26.874,71518.0,0.0,0.2,0.0,90.0,237.7717,13.4313,0000000000000000010000
19.95766,-14.9139,-14 54 50.0,01 19 49.840,8059.0,0.057,0.009,110.5,4.5,152.7687,-76.1132,0000000000100000000000
214.52185,-14.9119,-14 54 42.8,14 18 05.245,125166.0,0.28,0.046,89.1,4.7,332.1212,42.9951,0000000000001000000000
33.32955,-14.9075,-14 54 27.0,02 13 19.092,13722.0,0.023,0.015,42.5,18.1,184.3846,-67.3734,0000000000100000000000
137.60336,-14.9001,-14 54 00.4,09 10 24.809,78920.0,0.004,0.044,150.4,80.7,244.0828,21.8952,0010000000000000000000
109.12869,-14.8747,-14 52 28.9,07 16 30.886,56466.0,0.266,0.043,90.0,4.6,228.9932,-1.3249,0010000000000000000000
244.7518,-14.8728,-14 52 22.1,16 19 00.433,146850.0,0.61,0.035,89.1,1.6,359.5864,24.4442,0000000000001000000000
7.46587,-14.864,-14 51 50.4,00 29 51.810,2630.0,0.03,0.032,141.0,28.1,99.5844,-76.7477,0000000000000000000100
109.27415,-14.8471,-14 50 49.6,07 17 05.795,56617.0,0.02,0.023,88.3,30.1,229.0344,-1.1877,0010000000000000000000
275.06372,-14.8468,-14 50 48.5,18 20 15.292,168444.0,1.43,0.2,110.0,4.0,16.2037,-0.0087,0000000000000000010000
95.82658,-14.8353,-14 50 07.1,06 23 18.380,44800.0,0.012,0.008,119.6,17.7,223.2062,-12.8316,0010000000000000000000
270.04034,-14.7903,-14 47 25.1,18 00 09.684,164103.0,0.65,0.2,44.0,8.7,13.9105,4.2734,0000000000000000010000
233.88141,-14.7895,-14 47 22.2,15 35 31.538,138905.0,0.15,0.12,41.0,21.8,351.5152,32.1957,0000000000000000001000
305.19385,-14.7848,-14 47 05.3,20 20 46.522,193452.0,0.3,0.035,110.5,3.3,29.121,-26.3193,0000000000001000000000
280.28604,-14.7568,-14 45 24.5,18 41 08.653,172510.0,2.76,0.2,166.0,2.1,18.6179,-4.4453,0000000000000000010000
266.90332,-14.7257,-14 43 32.5,17 47 36.794,161701.0,0.59,0.035,56.8,1.7,12.4433,6.9333,0000000000001000000000
4.22049,-14.7177,-14 43 03.7,00 16 52.918,1268.0,0.161,0.017,144.6,3.0,88.2451,-75.2098,0000000000100000000000
216.15771,-14.7134,-14 42 48.2,14 24 37.850,126214.0,0.4,0.046,65.4,3.3,334.1541,42.4385,0000000000001000000000
277.00308,-14.7068,-14 42 24.5,18 28 00.739,170061.0,1.185,0.191,71.1,4.6,17.2051,-1.6004,0000000000000010010000
138.34834,-14.6967,-14 41 48.1,09 13 23.603,79380.0,0.089,0.049,26.7,15.4,244.3905,22.5873,0010000000000000000000
81.82083,-14.692,-14 41 31.2,05 27 16.999,35886.0,0.028,0.026,68.6,24.6,217.2001,-25.1319,0010000000000000000000
276.27576,-14.6493,-14 38 57.5,18 25 06.182,0.0,3.0,0.18,177.0,1.7,16.9283,-0.951,0000000000000010000000
274.0633,-14.6449,-14 38 41.6,18 16 15.190,167543.0,2.35,0.2,123.0,2.4,15.9233,0.939,0000000000000000010000
275.673,-14.6428,-14 38 34.1,18 22 41.524,168894.0,0.51,0.18,85.0,10.0,16.661,-0.4326,0000000000000010000000
125.01369,-14.6128,-14 36 46.1,08 20 03.286,70170.0,0.033,0.065,49.3,44.5,236.4985,12.1061,0010000000000000000000
274.04758,-14.612,-14 36 43.2,18 16 11.420,167519.0,2.49,0.18,126.0,2.1,15.945,0.968,0000000000000010000000
78.49976,-14.6068,-14 36 24.5,05 13 59.941,34045.0,0.004,0.005,33.2,31.2,215.6885,-28.0482,0010000000000000000000
217.61061,-14.605,-14 36 18.0,14 30 26.546,127188.0,0.38,0.08,94.5,6.0,335.8795,41.8462,0000000000001000000000
21.40504,-14.5987,-14 35 55.3,01 25 37.211,8705.0,0.021,0.006,124.9,8.1,157.0758,-75.155,0000000100000000000100
277.29938,-14.5658,-14 33 56.9,18 29 11.854,170296.0,0.113,0.01,101.0,2.5,17.4631,-1.789,0000100000000000000000
247.44543,-14.5508,-14 33 02.9,16 29 46.903,148604.0,0.07,0.035,114.5,14.0,1.6461,22.6205,0000000000001000000000
