col1,col2,_r,USNO-B1.0,Tycho-2,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Epoch,pmRA,pmDE,muPr,e_pmRA,e_pmDE,fit_RA,fit_DE,Ndet,Flags,B1mag,B1C,B1S,B1f,B1s/g,B1xi,B1eta,R1mag,R1C,R1S,R1f,R1s/g,R1xi,R1eta,B2mag,B2C,B2S,B2f,B2s/g,B2xi,B2eta,R2mag,R2C,R2S,R2f,R2s/g,R2xi,R2eta,Imag,IC,IS,If,Is/g,Ixi,Ieta,Separation
262.696,37.2486388889,1.32E-4,1272-0324402,,262.696039,37.248767,61,201,1977.0,6,10,8,2,6,0,2,5,..Y,17.7,1,0,278,4,0.0,-0.28,16.39,1,1,278,2,-0.01,0.27,17.26,1,2,333,3,-0.02,-0.08,16.75,1,3,333,3,-0.09,0.03,16.06,1,7,333,,0.08,0.02,1.3181889814331714E-4
262.945375,-30.0525277778,6.87E-4,0599-0590727,,262.944681,-30.052862,999,999,1977.4,0,0,0,0,0,9,9,2,..Y,,,,,,,,,,,,,,,17.5,2,4,455,9,3.11,-2.12,,,,,,,,18.89,2,8,454,,-3.12,2.11,6.874210213624578E-4
263.261291667,-13.0804166667,9.8E-5,0769-0453832,,263.261392,-13.080406,104,88,1975.4,0,0,0,0,0,2,1,5,...,19.39,1,0,750,8,0.29,0.03,17.78,1,1,749,0,-0.19,0.09,21.27,1,4,731,5,-0.04,-0.19,18.78,1,5,731,2,-0.17,-0.16,16.32,1,8,732,,0.09,0.21,9.831008440505204E-5
263.58575,38.9642777778,1.15E-4,1289-0276436,,263.585684,38.964381,120,71,1976.8,0,6,8,4,2,1,1,5,..Y,20.29,1,0,228,5,-0.13,-0.02,19.53,1,1,228,3,0.09,0.0,19.14,1,2,334,4,0.16,0.03,19.0,1,3,334,2,-0.07,0.08,18.07,1,7,334,,-0.08,-0.11,1.15274917189224E-4
264.864125,49.9176111111,1.2E-4,1399-0277743,,264.86417,49.917728,167,78,1974.8,2,6,8,5,2,2,0,5,..Y,18.12,1,0,181,8,-0.09,-0.1,17.43,1,1,181,4,0.08,0.08,18.78,1,2,228,1,-0.21,0.05,17.83,1,3,228,4,0.18,-0.02,15.9,1,7,228,,0.01,-0.03,1.2042658542776962E-4
265.154083333,52.1953888889,4.2E-5,1421-0323342,,265.154059,52.195428,24,69,1976.6,0,0,0,0,0,0,1,5,..Y,18.43,1,0,140,9,0.03,-0.13,18.39,1,1,140,9,0.05,-0.1,17.57,1,2,181,2,-0.05,-0.06,16.73,1,3,181,3,-0.05,0.05,16.62,1,7,181,,0.01,0.2,4.185866147158378E-5
264.988041667,47.6328888889,1.48E-4,1376-0347224,,264.987956,47.633025,84,57,1974.8,-2,12,9,2,1,1,0,5,..Y,19.31,1,0,181,8,-0.08,0.06,18.36,1,1,181,10,0.07,-0.07,19.24,1,2,228,2,0.07,-0.01,18.88,1,3,228,4,-0.09,-0.04,18.17,1,7,228,,0.0,0.03,1.4784747701619065E-4
265.633333333,59.7518611111,6.1E-5,1497-0246038,,265.633273,59.751914,58,57,1976.3,0,0,0,0,0,1,1,5,..Y,17.74,1,0,103,8,-0.04,-0.16,16.65,1,1,103,5,0.1,0.0,17.37,1,2,139,9,-0.12,-0.07,16.59,1,3,139,8,0.13,0.12,16.19,1,7,139,,-0.09,0.07,6.099949578261317E-5
265.990958333,19.5858333333,2.23E-4,1095-0280166,,265.991139,19.585978,119,72,1976.5,0,0,0,0,0,2,1,5,..Y,14.74,1,0,449,3,-0.01,0.14,12.7,1,1,449,10,0.37,-0.14,12.12,2,2,589,1,-0.01,-0.1,10.82,0,3,589,2,-0.14,-0.07,10.54,0,7,589,,-0.24,0.16,2.2338559201518667E-4
265.99525,-3.83461111111,5.0E-5,0861-0344964,,265.995203,-3.834628,79,94,1973.0,0,0,0,0,0,1,2,5,...,20.58,1,0,689,3,0.17,-0.01,18.74,1,1,689,8,-0.17,-0.29,19.49,1,4,804,9,-0.16,0.15,17.98,1,5,804,4,0.07,0.16,17.94,1,8,804,,0.08,-0.04,4.984330289985968E-5
266.362916667,-7.88441666667,3.19E-4,0821-0435257,,266.363239,-7.884406,194,184,1973.0,22,2,9,6,5,2,2,5,...,20.04,1,0,689,4,0.04,-0.02,17.33,1,1,689,0,-0.03,-0.04,20.1,1,4,804,3,-0.22,0.14,17.85,1,5,804,2,-0.01,-0.22,18.44,1,8,804,,0.2,0.11,3.1946405449892056E-4
266.407291667,39.8585833333,9.3E-5,1298-0294614,,266.407337,39.85867,101,58,1976.8,4,6,9,3,1,1,0,5,..Y,18.43,1,0,228,0,0.1,0.08,15.9,1,1,228,8,-0.12,-0.08,17.68,1,2,334,8,0.07,-0.01,14.87,1,3,334,3,-0.11,-0.03,15.33,1,7,334,,0.03,0.02,9.339207353166667E-5
267.02425,34.067,1.0E-4,1240-0265909,,267.024289,34.067095,47,113,1993.5,28,4,9,6,16,0,0,3,...,,,,,,,,,,,,,,,20.47,2,2,394,2,0.01,0.02,19.1,1,3,394,3,-0.03,-0.06,17.37,1,7,393,,0.01,0.02,1.0034309775451334E-4
267.136833333,70.0974444444,5.8E-5,1600-0119361,,267.136789,70.0975,21,36,1977.4,-2,0,8,0,1,0,0,5,..Y,16.8,1,0,45,2,0.0,-0.01,15.56,1,1,45,9,-0.01,0.0,17.68,2,2,71,3,0.01,0.0,15.48,2,3,71,9,-0.04,-0.06,15.27,2,7,71,,0.02,0.04,5.756899951833667E-5
267.2515,43.36425,1.4E-5,1333-0304476,,267.251489,43.364262,50,112,1976.4,0,0,0,0,0,1,2,5,...,18.53,1,0,228,0,0.03,0.01,17.72,1,1,228,8,0.01,-0.14,19.59,1,2,279,1,0.13,0.03,19.84,1,3,279,2,-0.1,0.32,18.69,1,7,279,,-0.1,-0.26,1.4420560576187812E-5
267.88675,9.65019444444,3.5E-5,0996-0321254,,267.886728,9.650167,54,69,1978.5,0,0,0,0,0,1,1,5,..Y,18.1,2,0,509,3,-0.05,-0.07,17.02,2,1,509,9,0.1,-0.14,17.1,2,2,733,5,-0.15,0.17,15.57,2,3,733,4,-0.02,-0.08,15.28,2,7,733,,0.09,0.11,3.497994585522163E-5
268.549125,32.2064166667,3.5E-5,1222-0364534,,268.549153,32.206442,24,67,1976.3,0,0,0,0,0,0,1,5,..Y,16.28,1,0,334,8,-0.02,-0.01,16.25,1,1,334,8,-0.03,-0.22,17.89,2,2,394,4,0.08,0.07,17.21,1,3,394,4,-0.04,0.13,16.46,1,7,394,,-0.01,-0.01,3.468536230531941E-5
268.6745,-64.3963888889,4.39E-4,0256-0690029,,268.674984,-64.396003,124,67,1988.8,0,0,0,0,0,2,1,4,...,,,,,,,,17.08,2,5,102,2,0.18,0.07,18.87,2,4,102,9,-0.27,-0.17,17.66,2,6,102,9,-0.06,0.05,17.9,2,8,102,,0.13,0.02,4.389276861122989E-4
269.066166667,55.3716944444,3.2E-5,1453-0265190,,269.066117,55.371709,56,50,1977.3,0,0,0,0,0,1,1,5,..Y,18.13,1,0,140,0,0.06,-0.03,17.96,1,1,140,5,-0.1,-0.08,17.47,1,2,182,3,-0.14,-0.03,17.22,2,3,182,8,0.06,0.16,17.26,2,7,182,,0.1,-0.05,3.175561737004821E-5
269.304166667,70.5604444444,2.17E-4,1605-0118037,,269.304548,70.56062,251,74,1983.3,0,10,9,10,3,3,1,4,...,,,,,,,,19.67,1,1,45,8,-0.04,-0.01,19.62,2,2,71,8,0.13,-0.02,17.85,2,3,71,4,0.17,0.08,16.55,2,7,71,,-0.29,-0.07,2.1662492283762427E-4
270.190333333,78.4677777778,4.2E-5,1684-0067016,,270.19052,78.467798,30,33,1978.2,4,-4,9,1,1,0,0,5,..Y,15.64,1,0,25,1,0.02,-0.02,14.67,1,1,25,9,-0.04,0.01,16.64,2,2,24,2,0.02,-0.06,15.46,2,3,24,2,0.02,0.03,13.73,2,7,24,,-0.04,0.02,4.244512855667126E-5
270.384625,44.07275,2.25E-4,1340-0299281,,270.384862,44.072603,142,145,1975.5,-10,18,9,4,4,1,2,5,..Y,17.6,1,0,229,2,0.17,0.12,16.42,1,1,229,10,-0.18,-0.13,16.65,1,2,280,5,0.02,0.05,15.29,1,3,279,8,-0.11,-0.18,14.94,1,7,279,,0.08,0.13,2.2494983439857294E-4
270.677833333,-39.6688611111,6.4E-5,0503-0652272,,270.677756,-39.668884,44,60,1983.0,0,0,0,0,0,0,1,4,...,,,,,,,,17.72,2,5,335,7,-0.09,0.0,17.33,2,4,334,9,0.06,0.03,19.65,2,6,334,11,0.05,0.09,17.4,2,8,335,,-0.04,-0.14,6.377571718518233E-5
270.9845,3.68544444444,5.62E-4,0936-0339549,,270.984148,3.685006,172,248,1974.8,-30,32,9,5,7,2,3,5,...,18.11,2,0,570,0,0.02,0.26,16.25,1,1,570,0,-0.03,-0.24,17.92,1,2,805,4,-0.08,-0.25,16.0,1,3,805,4,0.26,-0.02,15.86,1,7,805,,-0.2,0.23,5.618057011106841E-4
271.711166667,69.8244722222,6.9E-5,1598-0138134,,271.71112,69.824539,110,40,1977.4,0,0,0,0,0,2,0,5,..Y,14.2,1,0,45,3,-0.05,0.02,11.08,0,1,45,8,-0.05,-0.04,11.91,2,2,71,8,0.3,-0.09,11.39,0,3,71,2,-0.29,0.12,10.44,0,7,71,,0.07,-0.02,6.86901243182302E-5
272.058,-50.1981944444,2.46E-4,0398-0689123,,272.057623,-50.198242,16,60,1985.8,0,0,0,0,0,0,0,2,...,,,,,,,,,,,,,,,20.92,1,4,229,0,0.01,-0.07,18.97,1,6,229,2,-0.02,0.06,,,,,,,,2.45971298322546E-4
272.005,46.8280555556,4.5E-5,1368-0316748,,272.004978,46.828098,64,34,1974.4,0,0,0,0,0,1,0,5,..Y,18.95,1,0,182,7,0.06,-0.09,18.26,1,1,182,9,0.15,-0.01,18.34,1,2,280,9,-0.13,-0.04,18.02,1,3,280,4,0.02,0.07,17.28,1,7,280,,-0.13,0.06,4.503437669867168E-5
272.356083333,20.6919444444,9.1E-5,1106-0309781,,272.356009,20.692003,99,87,1978.1,0,0,0,0,0,2,1,5,..Y,17.34,1,0,450,9,0.05,-0.21,16.83,1,1,450,2,0.02,-0.11,17.68,1,2,590,3,-0.16,0.03,16.49,2,3,590,2,0.28,0.24,15.87,1,7,590,,-0.21,0.01,9.090818151662393E-5
272.439125,29.1721944444,1.05E-4,1191-0282154,,272.439142,29.172298,88,105,1974.2,0,8,8,2,3,1,1,5,..Y,17.52,2,0,335,9,0.04,-0.08,17.2,2,1,335,9,-0.05,0.07,17.48,1,2,456,7,-0.03,-0.1,17.99,1,3,456,3,-0.1,-0.04,17.59,1,7,456,,0.11,0.13,1.046140404141233E-4
272.709041667,16.1389444444,2.01E-4,1061-0304174,,272.709095,16.139139,126,253,1976.5,0,0,0,0,0,2,5,5,...,19.9,1,0,450,0,0.27,-0.37,18.8,1,1,450,3,0.04,-0.59,19.57,1,2,662,8,-0.4,0.67,19.13,2,3,661,4,0.01,0.1,18.06,1,7,662,,0.06,0.15,2.011877523085403E-4
272.825375,3.68719444444,3.35E-4,0936-0350414,,272.825039,3.687184,135,116,1975.0,0,0,0,0,0,3,2,5,..Y,18.13,2,0,570,0,-0.15,-0.25,16.6,1,1,570,0,-0.33,-0.18,17.54,1,2,806,0,0.36,0.29,17.46,1,3,806,0,-0.04,-0.04,16.06,1,7,806,,0.12,0.15,3.354671156127288E-4
273.389208333,6.26166666667,1.33E-4,0962-0337577,,273.389139,6.261781,59,79,1975.0,0,0,0,0,0,1,1,5,..Y,17.96,2,0,570,9,-0.16,-0.24,16.6,1,1,570,0,-0.06,0.19,18.69,1,2,806,7,0.15,0.01,17.48,1,3,806,2,-0.01,0.02,17.46,1,7,806,,0.04,0.01,1.334990218088013E-4
273.396666667,31.7382222222,5.9E-5,1217-0308052,,273.396662,31.738281,42,85,1975.7,0,0,0,0,0,0,1,5,..Y,15.88,2,0,335,3,0.03,-0.13,15.21,2,1,335,10,0.02,-0.15,16.97,2,2,457,9,-0.07,0.04,15.81,2,3,457,2,-0.1,-0.05,16.0,2,7,457,,0.1,0.26,5.8911658489717105E-5
274.666916667,9.06283333333,5.0E-5,0990-0349272,,274.66687,9.062853,124,130,1970.6,0,0,0,0,0,2,2,4,...,18.49,2,0,510,0,0.12,0.14,16.84,2,1,510,0,-0.13,-0.3,19.87,2,2,734,4,0.21,-0.03,18.51,2,3,734,2,-0.22,0.17,,,,,,,,5.01054027781625E-5
275.886875,68.9646111111,1.36E-4,1589-0148296,,275.886523,68.964662,216,62,1972.6,0,0,0,0,0,4,1,4,...,19.75,1,0,45,0,0.02,0.09,18.97,1,1,45,3,-0.17,-0.04,18.52,2,2,71,1,-0.35,-0.13,16.98,2,3,71,2,0.48,0.07,,,,,,,,1.362115210820515E-4
276.029458333,56.8504166667,4.5E-5,1468-0321723,,276.02942,56.850456,54,66,1977.3,0,0,0,0,0,1,1,5,..Y,19.18,1,0,141,8,0.06,0.02,17.46,2,1,141,10,-0.15,-0.05,17.68,1,2,183,10,0.06,-0.03,16.48,2,3,183,8,-0.08,0.2,17.46,2,7,183,,0.09,-0.15,4.4570089283118444E-5
277.351166667,54.0498611111,1.27E-4,1440-0273720,,277.351137,54.049987,34,61,1977.3,0,0,0,0,0,0,1,5,..Y,18.03,1,0,141,0,-0.04,0.06,17.22,2,1,141,2,0.0,-0.14,17.54,1,2,183,9,0.03,-0.05,16.57,2,3,183,9,0.08,0.17,17.54,2,7,183,,-0.09,-0.07,1.270880157024431E-4
277.503125,13.4039166667,2.0E-5,1034-0334701,,277.503142,13.403906,69,141,1975.7,0,0,0,0,0,1,3,5,..Y,19.91,1,0,511,8,0.11,0.29,17.77,1,1,511,10,0.11,-0.35,18.57,2,2,663,0,-0.11,0.24,17.66,1,3,662,7,-0.18,-0.02,17.51,2,7,663,,0.04,-0.18,1.9678624051070026E-5
278.129083333,-56.9890555556,7.4E-5,0330-0880474,,278.129153,-56.988992,131,35,1988.0,0,0,0,0,0,2,0,4,..Y,,,,,,,,17.05,2,5,182,10,-0.27,-0.08,18.43,2,4,183,2,-0.06,0.05,16.71,2,6,183,2,0.09,0.03,16.94,2,8,183,,0.23,-0.02,7.402609617468356E-5
279.088458333,31.6074444444,9.3E-5,1216-0305720,,279.088517,31.607523,127,77,1975.4,-2,6,9,4,2,1,1,5,..Y,18.26,1,0,336,8,0.0,0.08,16.68,1,1,336,8,-0.02,-0.08,18.93,1,2,458,8,0.21,-0.06,17.0,1,3,458,2,-0.11,-0.04,16.59,1,7,458,,-0.1,0.07,9.309891736541186E-5
279.704833333,48.0428611111,4.3E-5,1380-0348379,,279.704859,48.0429,53,49,1976.7,0,0,0,0,0,1,1,5,..Y,17.14,1,0,183,2,-0.09,-0.1,16.17,1,1,183,9,0.13,0.03,16.67,1,2,230,8,-0.11,-0.08,15.79,1,3,230,7,-0.01,0.14,15.3,1,7,230,,0.05,-0.02,4.2506732080488396E-5
280.446,32.3108611111,6.4E-5,1223-0395552,,280.446037,32.310917,71,73,1976.3,0,0,0,0,0,1,1,5,..Y,17.97,1,0,336,8,-0.07,-0.07,16.8,1,1,336,9,0.1,-0.2,19.49,1,2,396,1,0.17,0.16,18.53,2,3,396,2,-0.17,0.1,17.31,2,7,396,,-0.05,-0.02,6.404248738746412E-5
280.640166667,68.157,1.26E-4,1581-0208742,,280.640023,68.157114,32,96,1976.5,-6,4,8,1,3,0,1,5,..Y,17.54,2,0,73,9,0.02,0.03,17.84,2,1,73,9,-0.03,-0.04,18.74,2,2,71,9,0.01,-0.09,18.01,1,3,72,10,0.03,0.14,16.88,1,7,72,,-0.04,-0.07,1.2590969612700066E-4
281.213291667,57.1612777778,7.46E-4,1471-0340189,,281.212256,57.160787,35,108,1977.7,-8,-2,9,1,3,0,1,5,..Y,17.69,2,0,105,8,-0.01,0.03,17.79,2,1,142,5,-0.01,-0.02,18.52,2,2,140,10,0.02,-0.16,17.49,2,3,140,9,0.03,-0.03,17.55,2,7,140,,-0.06,0.16,7.458426684555166E-4
282.092041667,32.3173888889,7.3E-5,1223-0400520,,282.092084,32.317453,160,46,1976.5,6,6,8,5,1,2,0,5,..Y,20.21,1,0,336,3,-0.11,0.0,18.85,1,1,336,8,0.08,0.0,18.78,1,2,396,4,0.23,-0.03,18.79,2,3,396,9,-0.03,-0.06,17.75,1,7,458,,-0.2,0.07,7.341747719470707E-5
282.196416667,42.7609444444,8.1E-5,1327-0401205,,282.19632,42.760984,36,52,1977.5,0,0,0,0,0,0,1,5,...,18.93,1,0,230,0,0.1,-0.13,17.79,1,1,230,2,-0.09,0.09,18.34,1,2,281,2,-0.04,-0.1,17.92,1,3,281,2,0.02,0.06,17.46,1,7,281,,-0.02,0.05,8.125083444179307E-5
282.316958333,67.0949166667,7.6E-5,1570-0203322,,282.316984,67.094992,11,174,1977.0,2,2,6,0,5,0,2,5,..Y,16.07,2,0,73,3,-0.01,-0.17,14.77,2,1,73,8,0.0,0.16,18.03,1,2,72,5,0.01,-0.1,17.45,1,3,72,9,-0.02,-0.12,17.1,1,7,72,,-0.01,0.2,7.59927675813529E-5
282.357958333,-43.2370277778,7.8E-5,0467-0738438,,282.358064,-43.237017,26,96,1985.0,0,0,0,0,0,0,1,4,..Y,,,,,,,,17.65,2,5,281,3,-0.02,0.18,17.8,2,4,281,2,-0.02,-0.12,18.24,2,6,281,3,-0.05,0.07,18.13,2,8,281,,0.06,-0.15,7.773198740795624E-5
282.382041667,27.8002777778,5.98E-4,1178-0412172,,282.382698,27.80042,322,214,1970.5,0,0,0,0,0,4,3,2,...,,,,,,,,18.35,1,1,336,8,-0.33,0.21,19.98,1,2,458,1,0.32,-0.22,,,,,,,,,,,,,,,5.97743892269005E-4
283.118958333,48.9298611111,1.4E-5,1389-0295310,,283.118962,48.929875,57,50,1972.5,0,0,0,0,0,1,1,4,...,19.27,1,0,183,0,0.1,-0.08,17.99,1,1,183,8,-0.09,0.11,20.25,1,2,231,8,-0.08,-0.04,18.77,1,3,231,2,0.06,-0.01,,,,,,,,1.4096296232375418E-5
285.755125,-67.8265555556,8.4E-5,0221-0785552,,285.755156,-67.826639,27,43,1985.3,0,0,0,0,0,0,0,4,...,,,,,,,,16.64,1,5,72,9,0.04,-0.02,18.33,2,4,104,9,0.0,-0.03,16.64,2,6,104,9,-0.07,0.1,17.14,2,8,104,,0.01,-0.06,8.426061828986504E-5
285.798375,55.6773611111,5.8E-5,1456-0286959,,285.798303,55.677403,20,73,1975.3,0,0,0,0,0,0,1,5,..Y,17.13,2,0,142,0,-0.01,-0.25,16.43,2,1,142,2,0.04,0.03,16.49,2,2,184,4,0.01,0.01,15.8,2,3,184,8,0.0,0.07,14.69,2,7,184,,-0.06,0.11,5.833373767335055E-5
287.790208333,-20.1153055556,1.0E-5,0698-0753096,,287.790198,-20.115306,98,31,1973.5,0,0,0,0,0,2,0,5,..Y,19.77,1,0,814,0,-0.19,0.07,18.86,1,1,814,2,0.3,-0.09,18.07,1,4,593,1,0.05,-0.02,18.14,1,6,593,2,-0.09,0.03,15.34,1,8,593,,-0.09,-0.03,9.712883781236875E-6
288.16675,-80.1683055556,2.0E-5,0098-0096801,,288.166712,-80.168325,123,62,1985.2,0,0,0,0,0,2,1,4,...,,,,,,,,19.18,2,5,25,10,-0.27,0.14,19.29,1,4,24,9,0.19,-0.03,19.54,1,6,25,0,-0.04,-0.07,18.8,1,8,25,,0.1,-0.06,2.0498475440705105E-5
289.43675,-19.3587777778,1.25E-4,0706-0735442,,289.436664,-19.358873,120,109,1973.5,0,0,0,0,0,2,2,5,..Y,17.03,1,0,814,0,-0.05,0.25,15.7,1,1,814,5,-0.19,0.02,15.45,1,4,593,2,0.32,-0.23,15.24,1,6,593,2,0.13,-0.21,14.88,1,8,593,,-0.24,0.14,1.251023045265804E-4
289.567375,-41.1919166667,2.95E-4,0488-0728917,,289.566984,-41.1919,86,27,1983.2,0,0,0,0,0,1,0,4,...,,,,,,,,17.27,1,5,337,3,0.1,-0.01,19.04,1,4,337,0,0.11,0.03,17.53,2,6,338,1,-0.2,0.02,15.77,2,8,338,,-0.03,-0.07,2.947022637302366E-4
290.349708333,-12.53175,4.1E-4,0774-0727185,,290.349648,-12.532156,161,59,1968.8,-2,-18,9,4,1,1,0,4,...,19.08,1,0,754,0,0.05,0.03,17.67,1,1,754,0,-0.05,-0.05,18.63,1,4,737,0,-0.11,0.0,18.58,1,5,737,0,0.09,-0.01,,,,,,,,4.102495445460714E-4
290.464666667,-16.1201388889,8.4E-5,0738-0742161,,290.464748,-16.12017,260,229,1968.0,-4,18,9,7,6,2,2,4,...,17.03,1,0,814,9,-0.11,0.14,15.73,1,1,814,8,0.09,-0.15,,,,,,,,16.73,1,5,665,1,-0.15,-0.06,15.76,1,8,665,,0.15,0.06,8.410110759930151E-5
290.884125,-21.0759166667,7.28E-4,0689-0828547,,290.884887,-21.075762,111,29,1968.9,8,4,8,2,0,1,0,3,...,17.07,1,0,870,2,-0.08,0.01,16.64,1,1,870,9,0.07,-0.02,,,,,,,,,,,,,,,15.45,1,8,593,,0.0,-0.01,7.276538001777107E-4
291.21275,-29.2416944444,1.0E-5,0607-0886131,,291.212742,-29.241687,72,78,1974.4,0,0,0,0,0,1,1,5,...,18.98,1,0,926,8,-0.07,0.18,17.31,1,1,926,8,0.21,-0.23,18.08,1,4,459,2,0.06,0.01,15.07,2,6,460,8,-0.14,0.06,15.7,2,8,460,,-0.08,-0.05,1.0205241740240686E-5
291.707875,61.9117777778,1.0E-5,1519-0273689,,291.707859,61.911784,30,71,1976.6,0,0,0,0,0,0,1,5,..Y,16.6,2,0,105,0,0.08,-0.21,17.06,3,1,105,8,-0.08,-0.02,17.59,2,2,104,8,0.02,-0.03,17.2,2,3,104,9,0.0,0.13,16.36,2,7,104,,-0.05,0.1,9.770680589808075E-6
291.876833333,61.2924722222,4.5E-5,1512-0250317,,291.876837,61.292517,46,48,1976.0,0,0,0,0,0,1,1,5,..Y,17.21,2,0,105,0,0.04,-0.09,16.89,3,1,105,8,-0.1,-0.1,17.55,2,2,142,2,0.12,0.11,16.99,2,3,142,1,-0.08,0.07,15.64,2,7,142,,-0.01,-0.03,4.4812430261286544E-5
292.788458333,9.62122222222,2.45E-4,0996-0472507,,292.788248,9.621353,119,155,1981.4,0,0,0,0,0,2,3,4,...,18.63,2,0,513,0,0.19,0.07,,,,,,,,18.76,1,2,738,0,0.12,-0.3,16.77,1,3,738,1,-0.1,0.3,16.4,2,7,737,,-0.23,-0.1,2.4516727647275985E-4
293.187041667,-45.6105277778,2.8E-4,0443-0744422,,293.187187,-45.610789,114,128,1988.3,0,0,0,0,0,2,2,4,..Y,,,,,,,,16.49,2,5,283,2,0.03,-0.02,17.31,2,4,283,8,0.04,0.09,17.13,2,6,283,9,-0.27,-0.29,17.07,2,8,283,,0.18,0.2,2.80308366606425E-4
294.233791667,-47.3306111111,2.1E-5,0426-0937184,,294.233814,-47.330625,25,27,1988.3,0,0,0,0,0,0,0,4,..Y,,,,,,,,16.22,2,5,283,3,-0.05,-0.04,17.47,2,4,283,2,-0.03,0.0,16.42,2,6,283,8,0.02,0.06,16.66,2,8,283,,0.04,-0.03,2.0543057269961783E-5
294.317583333,-39.9671111111,4.1E-5,0500-0790075,,294.317581,-39.96707,71,91,1983.0,0,0,0,0,0,1,1,4,..Y,,,,,,,,16.9,2,5,338,8,0.06,0.18,18.01,2,4,338,10,-0.18,0.04,17.43,2,6,338,9,0.07,-0.07,17.12,2,8,338,,0.04,-0.17,4.1149965251658674E-5
295.778041667,-35.1685555556,6.7E-5,0548-0803902,,295.778014,-35.168492,27,63,1984.4,0,0,0,0,0,0,1,4,..Y,,,,,,,,14.38,2,5,398,2,-0.06,-0.14,15.81,2,4,398,2,0.03,0.11,14.85,2,6,398,9,0.03,0.03,14.17,2,8,398,,-0.03,-0.01,6.745983750088566E-5
296.497333333,-31.1939722222,2.58E-4,0588-0854826,,296.497523,-31.194173,151,180,1976.4,0,0,0,0,0,3,4,5,...,18.15,2,0,927,4,0.39,0.43,16.39,2,1,927,8,-0.38,-0.5,16.82,2,4,460,10,-0.2,-0.12,18.79,1,6,461,10,0.12,-0.04,16.48,1,8,461,,0.04,0.19,2.581375886690544E-4
298.6715,-11.3896111111,7.2E-5,0786-0594110,,298.671428,-11.389595,272,272,1973.9,0,0,0,0,0,6,6,5,..Y,20.77,1,0,755,1,-0.69,0.1,19.2,1,1,755,4,0.18,0.78,20.16,1,4,738,9,-0.12,0.05,19.02,1,5,738,2,-0.16,-0.32,18.49,1,8,738,,0.76,-0.63,7.239752209356599E-5
298.798208333,13.9711666667,2.19E-4,1039-0516483,,298.798073,13.971342,35,86,1979.6,-4,10,8,1,3,0,1,3,...,20.43,1,0,514,0,0.0,-0.01,,,,,,,,18.78,1,2,667,0,-0.03,0.07,18.5,1,3,667,0,0.02,-0.08,,,,,,,,2.1906434700879525E-4
299.24775,-32.4294444444,3.76E-4,0575-1178118,,299.248159,-32.429295,140,157,1974.7,0,0,0,0,0,3,3,5,..Y,19.87,1,0,928,4,-0.27,0.47,18.64,1,1,928,8,-0.27,0.05,18.87,1,4,461,3,0.18,-0.02,18.49,1,6,461,8,0.01,-0.32,17.89,1,8,461,,0.33,-0.21,3.761767081482878E-4
299.49925,-38.7517777778,3.3E-5,0512-0754417,,299.499273,-38.75175,90,38,1984.7,0,0,0,0,0,1,0,4,..Y,,,,,,,,17.07,3,5,339,2,-0.01,0.08,18.56,3,4,339,3,-0.17,-0.07,16.73,3,6,339,9,-0.02,-0.03,16.13,3,8,339,,0.19,-0.01,3.3065670260803954E-5
299.562083333,-30.1866111111,1.44E-4,0598-0903078,,299.562087,-30.186467,139,88,1974.7,0,0,0,0,0,3,1,5,..Y,16.87,1,0,928,2,-0.17,0.22,15.09,1,1,928,2,-0.38,-0.15,14.72,1,4,461,4,0.29,-0.18,13.97,1,6,461,9,0.07,0.11,14.11,1,8,461,,0.17,-0.04,1.441459549424465E-4
299.805791667,-42.7688611111,6.71E-4,0472-0912521,,299.804881,-42.768806,342,88,1985.7,0,0,0,0,0,6,1,4,...,,,,,,,,18.54,2,5,284,1,0.0,0.13,20.07,3,4,339,8,-0.79,0.04,19.47,3,6,339,9,0.46,-0.21,18.31,3,8,339,,0.31,0.02,6.707878096516431E-4
299.999375,65.1485277778,1.1E-4,1551-0212145,,299.99935,65.148637,91,26,1976.9,2,4,8,3,0,1,0,5,..Y,14.79,2,0,74,0,0.07,-0.04,11.88,2,1,74,8,-0.08,0.03,12.54,2,2,105,4,-0.11,-0.01,11.21,0,3,105,1,-0.01,-0.02,11.18,0,7,105,,0.1,0.01,1.0972638224713856E-4
300.07075,-29.50725,2.04E-4,0604-0922665,,300.070573,-29.507117,175,233,1970.6,0,0,0,0,0,3,4,4,...,18.71,1,0,928,4,-0.01,0.09,17.93,1,1,928,4,-0.1,0.05,18.81,1,4,461,4,-0.29,-0.53,,,,,,,,17.11,1,8,461,,0.39,0.38,2.0351399653085225E-4
300.237875,-17.8160277778,5.6E-5,0721-1107129,,300.237817,-17.816037,50,82,1975.9,0,0,0,0,0,1,1,5,..Y,18.47,1,0,816,2,0.09,0.11,16.8,1,1,816,10,-0.03,-0.27,20.05,1,4,667,2,-0.03,0.05,15.33,1,6,595,3,0.08,-0.04,16.61,1,8,667,,-0.14,0.11,5.598335716446817E-5
300.303625,43.8813333333,4.23E-4,1338-0359203,,300.303906,43.880962,198,294,1977.0,0,0,0,0,0,4,6,5,...,17.21,1,0,233,8,0.49,0.71,15.03,1,1,233,1,-0.12,-0.57,15.62,1,2,284,8,-0.08,-0.32,14.12,1,3,284,4,-0.53,-0.34,14.78,1,7,284,,0.22,0.5,4.229780739630054E-4
